districtcode,centile,superzip,rank,adultpop,households,college,income,Unemp..Rate,X..in.Unemp.sample
VA2,27.28543,0,14150,22819,7648,0.1602612,49.91894,0.06,31142
VA3,27.28543,0,14150,22819,7648,0.1602612,49.91894,0.06,31142
VA3,1.20013,0,23555,11922,5404,0.1006543,23.65579,0.17,16715
VA2,38.70463,0,10858,17015,7158,0.2305613,47.47895,0.06,23305
VA3,38.70463,0,10858,17015,7158,0.2305613,47.47895,0.06,23305
VA3,96.26779,1,600,4987,1282,0.6641268,109.2264,0.02,7263
VA2,75.26863,0,3697,9435,3496,0.4188659,64.48822,0.1,16216
VA3,75.26863,0,3697,9435,3496,0.4188659,64.48822,0.1,16216
VA2,33.28864,0,12295,8529,3136,0.1744636,52.34846,0.12,10480
VA3,33.28864,0,12295,8529,3136,0.1744636,52.34846,0.12,10480
VA3,15.6164,0,18016,3402,841,0.2598471,22.52733,0.09,5704
VA3,14.49825,0,18455,17570,7375,0.1118953,46.86177,0.11,25130
VA2,14.49825,0,18455,17570,7375,0.1118953,46.86177,0.11,25130
VA3,69.7325,0,4545,2894,792,0.4094679,55.68938,0.06,3677
VA3,26.44359,0,14392,18992,7895,0.1397957,52.78912,0.1,25143
VA2,26.44359,0,14392,18992,7895,0.1397957,52.78912,0.1,25143
VA3,0.2002106,0,23826,4084,1828,0.0521547,25.1883,0.16,5015
VA3,39.89539,0,10576,16459,6603,0.1763777,57.78807,0.07,19326
VA2,39.89539,0,10576,16459,6603,0.1763777,57.78807,0.07,19326
VA1,57.3079,0,6698,26182,11076,0.2500573,64.25546,0.07,31584
VA2,57.3079,0,6698,26182,11076,0.2500573,64.25546,0.07,31584
VA3,57.3079,0,6698,26182,11076,0.2500573,64.25546,0.07,31584
VA3,33.35065,0,12278,1965,907,0.1979644,48.34982,0.05,2819
VA1,33.35065,0,12278,1965,907,0.1979644,48.34982,0.05,2819
VA3,12.98503,0,19079,2047,948,0.13532,41.09917,0.01,5052
VA2,12.98503,0,19079,2047,948,0.13532,41.09917,0.01,5052
VA3,11.39984,0,19634,9007,3762,0.0905962,47.07752,0.1,10965
VA2,11.39984,0,19634,9007,3762,0.0905962,47.07752,0.1,10965
VA3,66.00568,0,5133,16229,6748,0.3145604,65.71736,0.07,23276
VA2,66.00568,0,5133,16229,6748,0.3145604,65.71736,0.07,23276
VA3,1.280659,0,23511,15736,6314,0.0829309,27.5119,0.18,18309
VA1,46.61661,0,8988,24490,11309,0.2,59.98354,0.07,33537
VA2,46.61661,0,8988,24490,11309,0.2,59.98354,0.07,33537
VA3,46.61661,0,8988,24490,11309,0.2,59.98354,0.07,33537
VA3,75.90984,0,3615,578,345,0.4878893,53.73452,0,439
VA2,75.90984,0,3615,578,345,0.4878893,53.73452,0,439
VA3,35.29359,0,11757,10034,3881,0.1712179,54.65114,0.1,10991
VA1,76.93004,0,3446,7759,3384,0.3156334,85.5955,0.05,9526
VA2,18.52496,0,16964,9415,4087,0.1232077,49.07684,0.12,12084
VA3,18.52496,0,16964,9415,4087,0.1232077,49.07684,0.12,12084
VA3,59.88891,0,6202,7271,2844,0.2294045,71.20274,0.08,8019
VA2,59.88891,0,6202,7271,2844,0.2294045,71.20274,0.08,8019
VA1,61.30322,0,5953,9196,1747,0.3562419,51.18339,0.05,3500
VA2,61.30322,0,5953,9196,1747,0.3562419,51.18339,0.05,3500
VA2,53.31638,0,7503,31492,13095,0.2180554,64.49476,0.06,39528
VA3,53.31638,0,7503,31492,13095,0.2180554,64.49476,0.06,39528
VA3,49.44729,0,8365,25018,10727,0.2217204,59.20551,0.08,34791
VA2,49.44729,0,8365,25018,10727,0.2217204,59.20551,0.08,34791
VA1,8.570862,0,20788,1248,619,0.130609,36.50427,0.08,2480
VA1,63.44399,0,NA,43,23,0.255814,71.68394,0,118
VA1,82.34318,0,2618,11687,4973,0.3696415,89.90927,0.03,14901
VA1,89.87453,0,1536,11658,5096,0.4577972,99.38283,0.04,18506
VA1,78.63872,0,3162,2425,991,0.2874227,94.71078,0.04,2880
VA3,19.79747,0,16549,18501,7340,0.1023728,53.69529,0.06,20359
VA3,5.741044,0,21910,6989,2982,0.0608098,44.14065,0.1,7873
VA3,56.24934,0,6913,16449,7010,0.2258496,66.9805,0.07,22236
VA3,8.22922,0,20920,12113,4488,0.1268059,36.65203,0.09,13826
VA3,16.67649,0,17598,9584,3808,0.1258347,46.83954,0.08,10703
VA3,54.00444,0,7352,2723,1231,0.2934264,52.5616,0.05,3499
VA4,54.00444,0,7352,2723,1231,0.2934264,52.5616,0.05,3499
VA3,15.51165,0,18071,25938,10126,0.1118051,47.86077,0.13,31165
VA4,15.51165,0,18071,25938,10126,0.1118051,47.86077,0.13,31165
VA4,53.87571,0,7378,12437,4971,0.224009,64.30123,0.06,16188
VA3,53.87571,0,7378,12437,4971,0.224009,64.30123,0.06,16188
VA5,17.0555,0,17450,1156,475,0.1012111,51.48675,0.16,1314
VA4,23.16306,0,15417,4814,1899,0.1194433,53.53053,0.08,6512
VA5,23.16306,0,15417,4814,1899,0.1194433,53.53053,0.08,6512
VA4,20.14605,0,16424,944,396,0.1122881,52.304,0.19,1110
VA4,9.369202,0,NA,387,164,0.0981912,43.31425,0.02,405
VA4,27.61817,0,14025,1806,333,0.1345515,54.63022,0.03,2458
VA4,53.65907,0,7434,807,375,0.1933085,69.2688,0.05,1162
VA4,74.27748,0,3839,16189,7068,0.2963741,83.59356,0.06,24191
VA7,73.30915,0,3997,16367,6985,0.2737215,85.47781,0.06,25164
VA4,73.30915,0,3997,16367,6985,0.2737215,85.47781,0.06,25164
VA4,40.41,0,10452,1483,550,0.1078894,70.0259,0.1,1836
VA4,54.82362,0,7186,16252,6889,0.1986832,69.91868,0.08,20289
VA4,77.43327,0,3357,5500,2444,0.2985454,89.74844,0.06,8748
VA4,34.53024,0,11934,2710,1065,0.1542435,56.99828,0.03,3240
VA4,83.26496,0,2467,7291,3245,0.3020162,104.3543,0.05,12280
VA3,28.12642,0,13855,693,292,0.1414141,53.89143,0.03,650
VA4,36.30774,0,11493,976,383,0.0932377,68.92098,0.07,1091
VA4,46.23543,0,9066,2306,948,0.133131,71.10075,0.09,3335
VA3,55.52112,0,7038,3666,1522,0.1426623,80.44617,0.05,5760
VA4,55.52112,0,7038,3666,1522,0.1426623,80.44617,0.05,5760
VA5,17.87333,0,NA,484,179,0.0950413,53.25724,0,530
VA4,3.307763,0,22824,523,216,0.0783939,35.57457,0.3,624
VA5,23.9673,0,NA,239,111,0.1966527,40.8625,0,271
VA3,38.99373,0,10792,594,241,0.1481481,61.92924,0.03,465
VA4,16.90749,0,17496,11593,3485,0.1169671,48.64926,0.11,14001
VA5,16.90749,0,17496,11593,3485,0.1169671,48.64926,0.11,14001
VA4,10.13059,0,20134,648,270,0.0740741,48.3812,0.3,691
VA4,26.73495,0,14324,9034,3743,0.1307284,54.51384,0.1,10864
VA5,26.23352,0,14454,1035,381,0.1652174,48.24783,0.17,853
VA4,26.23352,0,14454,1035,381,0.1652174,48.24783,0.17,853
VA5,57.17225,0,NA,343,165,0.2244898,68.44501,0,382
VA4,25.50843,0,14706,17576,7587,0.1255121,54.42493,0.15,24629
VA3,25.50843,0,14706,17576,7587,0.1255121,54.42493,0.15,24629
VA4,17.94013,0,17187,1342,565,0.0968703,52.98526,0.11,1648
VA4,25.43546,0,14744,1678,658,0.1507747,49.9477,0.1,2234
VA5,15.3514,0,18148,5346,1325,0.1045642,48.91209,0.17,6227
VA4,23.25499,0,15390,1598,644,0.0819775,60.06853,0.13,1628
VA4,21.24223,0,16011,667,279,0.0809595,58.69293,0.13,827
VA4,55.16364,0,7122,5626,2524,0.1978315,70.42734,0.11,8101
VA3,55.16364,0,7122,5626,2524,0.1978315,70.42734,0.11,8101
VA5,19.9548,0,NA,338,157,0.1065089,53.12125,0,466
VA4,24.41047,0,15030,928,363,0.1530172,48.78133,0.07,946
VA4,8.791237,0,NA,410,161,0.0512195,50.4969,0.02,669
VA3,22.94695,0,15488,3287,594,0.0648007,62.7648,0.15,1660
VA4,26.79715,0,14307,1828,733,0.1258206,55.41478,0.06,1932
VA3,21.24089,0,16013,1533,669,0.1258969,50.94148,0.09,2429
VA4,59.88523,0,6205,1852,780,0.1803456,79.62369,0.07,2371
VA5,11.38165,0,NA,474,221,0.0337553,56.85706,0,364
VA3,11.08205,0,19753,1459,615,0.1062372,44.00989,0.1,1828
VA4,11.08205,0,19753,1459,615,0.1062372,44.00989,0.1,1828
VA5,18.23572,0,NA,442,204,0.0950226,53.6116,0.11,324
VA4,11.93699,0,19459,4700,1071,0.0904255,47.70517,0.1,3688
VA3,11.93699,0,19459,4700,1071,0.0904255,47.70517,0.1,3688
VA5,9.82305,0,NA,372,131,0.0725806,48.21775,0.25,220
VA4,55.52583,0,NA,485,199,0.1257732,83.3595,0.04,639
VA4,8.584662,0,NA,392,179,0.0994898,41.8942,0,418
VA4,48.20045,0,8640,1486,646,0.1487214,70.48749,0.09,1958
VA3,62.71445,0,NA,216,86,0.2916667,64.56275,0.12,327
VA5,39.84267,0,10588,8643,3095,0.2147402,51.13893,0.08,13779
VA5,5.77236,0,21901,808,160,0.0346535,48.67149,0,731
VA5,15.31851,0,18161,2837,874,0.0972859,50.09939,0.11,3375
VA5,43.89648,0,9619,1414,598,0.1923621,58.70601,0.06,2485
VA5,15.18748,0,18212,2490,952,0.1012048,49.2926,0.11,2713
VA5,16.0488,0,17840,1365,524,0.1326007,44.94875,0.06,1043
VA5,15.42464,0,18117,2716,634,0.082106,52.86758,0.03,1806
VA4,15.42464,0,18117,2716,634,0.082106,52.86758,0.03,1806
VA5,15.09929,0,18248,1626,662,0.1316113,43.94975,0.13,1794
VA5,7.023749,0,21355,4535,1838,0.0855568,42.18317,0.13,5694
VA5,37.71497,0,11131,3233,1347,0.1837303,54.61976,0.05,3480
VA4,18.41459,0,17006,3826,1639,0.1207527,49.38282,0.1,4979
VA5,9.043998,0,NA,497,198,0.1066398,41.3437,0.06,717
VA5,11.32198,0,19674,5244,1456,0.0808543,48.64534,0.07,8994
VA5,9.207787,0,20500,1392,567,0.091954,44.1315,0.05,1702
VA5,3.281079,0,NA,255,92,0.0117647,46.9193,0.05,345
VA5,30.00217,0,13297,750,348,0.1386667,55.83844,0.1,967
VA5,91.15854,0,NA,146,46,0.4657534,104.8538,0,260
VA5,16.7533,0,17564,3014,1226,0.1284008,46.49303,0.07,3896
VA5,13.58256,0,18822,3069,1238,0.1202346,44.4231,0.14,3114
VA5,9.969388,0,20204,2215,904,0.0790068,47.33512,0.18,2800
VA5,28.58369,0,NA,129,48,0.0852713,63.92726,0,137
VA5,13.20436,0,18980,1142,510,0.0928196,48.7081,0.09,1746
VA5,12.27816,0,19332,2110,877,0.085782,48.89116,0.1,2594
VA5,7.229288,0,21291,903,373,0.0542636,47.85424,0.06,1148
VA5,22.00338,0,15794,1125,439,0.1235556,51.87119,0.02,1647
VA5,65.7852,0,NA,87,27,0.3103448,65.92527,0.27,376
VA5,24.54175,0,NA,318,144,0.081761,61.17737,0.14,616
VA5,5.896749,0,21821,989,404,0.0637007,44.03474,0.04,1031
VA5,16.42145,0,17687,1169,529,0.1668092,39.5196,0.16,1781
VA4,16.42145,0,17687,1169,529,0.1668092,39.5196,0.16,1781
VA5,7.35223,0,21241,853,358,0.0797186,43.6503,0,791
VA5,9.063691,0,20569,594,238,0.0858586,44.94875,0.21,800
VA5,20.13011,0,16433,5773,2263,0.1364975,48.11445,0.04,6549
VA5,3.727037,0,22699,3609,1120,0.0592962,39.73927,0.06,4024
VA5,41.6473,0,NA,140,53,0.1785714,59.07606,0,96
VA6,27.30167,0,14144,19490,7380,0.1452027,52.53937,0.06,23671
VA6,1.69092,0,23387,5147,2015,0.0431319,36.15252,0.13,6338
VA6,70.30462,0,4445,16007,6235,0.3400387,68.79153,0.04,13853
VA6,67.8447,0,4841,11151,3966,0.3450812,63.56113,0.04,12562
VA6,5.132362,0,22184,6486,1754,0.120259,32.43633,0.14,7163
VA6,6.763195,0,21470,15174,6260,0.086266,41.6366,0.07,17935
VA6,84.51637,0,2281,20792,8507,0.4219411,87.2143,0.06,30286
VA9,84.51637,0,2281,20792,8507,0.4219411,87.2143,0.06,30286
VA9,59.5026,0,6290,17013,7129,0.2286487,70.74377,0.03,21227
VA6,59.5026,0,6290,17013,7129,0.2286487,70.74377,0.03,21227
VA9,5.179933,0,22164,1950,843,0.0594872,43.06319,0.09,2134
VA5,14.61033,0,18413,4354,1893,0.074644,53.39846,0.13,5564
VA9,14.61033,0,18413,4354,1893,0.074644,53.39846,0.13,5564
VA9,8.037576,0,21007,10126,4322,0.0754493,45.20504,0.16,10968
VA5,8.037576,0,21007,10126,4322,0.0754493,45.20504,0.16,10968
VA9,17.65485,0,NA,130,51,0.0461538,61.48204,0,361
VA9,69.8382,0,4527,569,248,0.2970123,75.187,0.03,700
VA5,69.8382,0,4527,569,248,0.2970123,75.187,0.03,700
VA9,85.46758,0,2146,19430,7338,0.5579001,66.5843,0.08,48300
VA5,58.50937,0,6477,3404,1485,0.1821387,77.42561,0.03,3986
VA6,58.50937,0,6477,3404,1485,0.1821387,77.42561,0.03,3986
VA6,45.27642,0,9296,4035,1662,0.1739777,63.07209,0.06,4959
VA5,45.27642,0,9296,4035,1662,0.1739777,63.07209,0.06,4959
VA6,25.28485,0,14784,3305,1396,0.1207262,55.0225,0.04,3552
VA5,33.67538,0,12179,1489,612,0.1625252,54.78452,0.02,2033
VA5,10.45703,0,19990,1488,605,0.0430108,54.16341,0.22,1723
VA9,55.97185,0,6961,842,316,0.1900238,72.79017,0.03,1482
VA9,14.91565,0,18309,652,256,0.1380368,42.68922,0.14,889
VA9,51.44408,0,7905,16983,7235,0.2252841,60.93024,0.05,22900
VA9,3.117976,0,22907,568,270,0.0140845,46.03798,0.23,969
VA6,67.71265,0,NA,387,147,0.2041344,87.58174,0,945
VA9,24.33458,0,15055,5302,2193,0.1324029,52.23993,0.09,5625
VA5,10.88838,0,19821,1302,570,0.0545315,52.68582,0.06,1432
VA9,10.88838,0,19821,1302,570,0.0545315,52.68582,0.06,1432
VA9,51.68989,0,NA,201,83,0.2238806,61.48204,0.14,296
VA6,73.4363,0,3981,1393,623,0.2972003,81.67531,0.08,1609
VA9,33.79321,0,12144,8094,3091,0.1383741,59.05645,0.1,9868
VA9,25.2862,0,14783,1644,682,0.1155718,55.91167,0.07,1679
VA6,25.2862,0,14783,1644,682,0.1155718,55.91167,0.07,1679
VA9,1.485379,0,NA,149,55,0,42.8239,0,140
VA9,11.99757,0,19429,2444,1029,0.0879705,48.21775,0.07,3911
VA5,24.84628,0,14900,2539,1086,0.1323356,52.70543,0.11,4194
VA9,24.84628,0,14900,2539,1086,0.1323356,52.70543,0.11,4194
VA9,5.595288,0,21965,1801,712,0.0594114,44.1315,0.15,2453
VA6,58.92693,0,6388,2877,1178,0.2155023,72.18344,0.06,3592
VA5,22.90065,0,15503,4537,1940,0.1423848,49.32267,0.03,5591
VA9,22.90065,0,15503,4537,1940,0.1423848,49.32267,0.03,5591
VA5,14.67635,0,18390,1849,809,0.0654408,55.01858,0.03,2350
VA9,9.686418,0,NA,219,60,0.0593607,50.3426,0.1,157
VA5,29.92082,0,13323,2829,1256,0.1215977,58.70601,0.06,3379
VA5,44.83712,0,9391,3688,1599,0.1407267,68.43456,0.1,5143
VA9,9.001062,0,20590,1213,524,0.0741962,46.884,0.17,1459
VA5,9.001062,0,20590,1213,524,0.0741962,46.884,0.17,1459
VA5,43.08036,0,9797,2407,1074,0.1786456,60.24244,0.05,2826
VA9,6.586113,0,NA,288,113,0.0868056,41.27178,0.08,586
VA5,20.32934,0,16355,24417,9753,0.1300324,49.41159,0.13,26487
VA9,20.32934,0,16355,24417,9753,0.1300324,49.41159,0.13,26487
VA9,8.662655,0,20736,1470,626,0.0904762,43.58623,0.05,1722
VA5,49.97847,0,8227,6917,2923,0.2005205,63.54282,0.06,8084
VA6,30.09777,0,13270,1418,583,0.1403385,55.63184,0.11,1500
VA5,30.09777,0,13270,1418,583,0.1403385,55.63184,0.11,1500
VA9,13.10516,0,19027,3214,1362,0.0752956,51.58613,0.05,3852
VA9,21.07763,0,16073,2879,1234,0.1042029,54.51907,0.01,3295
VA9,64.53322,0,5387,1399,574,0.2659042,71.68394,0.13,1425
VA9,0.0302711,0,NA,135,41,0,25.13992,0,75
VA9,10.42376,0,NA,305,132,0,61.51604,0.1,318
VA9,7.975094,0,21029,1818,831,0.0522552,49.13307,0.08,2309
VA9,33.711,0,12167,3856,1647,0.1462656,57.61678,0.09,4513
VA9,21.1557,0,16040,2243,924,0.1150245,52.73551,0.04,2637
VA5,37.8101,0,11096,1832,760,0.1468341,61.09892,0.08,2252
VA9,30.53875,0,13127,970,460,0.1329897,57.25457,0.06,1226
VA5,8.640511,0,NA,311,116,0.0610932,48.62703,0.23,500
VA9,57.75708,0,6634,10960,4301,0.2744526,60.43466,0.08,17256
VA9,75.83231,0,NA,57,7,0.5614035,40.8625,0.27,3158
VA9,18.97441,0,16821,754,317,0.0954907,54.22225,0.11,792
VA9,18.65924,0,16915,6014,2562,0.0911207,54.72567,0.09,6830
VA5,18.65924,0,16915,6014,2562,0.0911207,54.72567,0.09,6830
VA9,26.17145,0,14477,1876,819,0.1508529,50.6695,0.02,2731
VA9,0.4492325,0,NA,254,105,0,36.57227,0.08,753
VA5,23.43045,0,15327,12325,5015,0.1165923,54.27194,0.07,15453
VA9,49.38891,0,8375,24610,9717,0.1915075,64.3823,0.06,30009
VA6,49.38891,0,8375,24610,9717,0.1915075,64.3823,0.06,30009
VA5,6.987465,0,NA,257,103,0.1167315,36.77625,0.15,243
VA9,29.14381,0,13563,1748,697,0.125286,57.45856,0.04,1822
VA9,15.81548,0,17930,1171,537,0.0751494,54.56092,0.06,1204
VA9,51.88341,0,NA,160,60,0.14375,75.5139,0.11,129
VA9,16.28225,0,NA,283,132,0.1731449,38.29437,0,209
VA9,14.78943,0,18364,6636,2652,0.0984026,49.40113,0.08,6418
VA5,9.615001,0,20341,1743,733,0.0786001,46.92976,0.11,2235
VA6,9.615001,0,20341,1743,733,0.0786001,46.92976,0.11,2235
VA6,61.84757,0,5855,5908,2459,0.2132701,76.6319,0.05,8104
VA9,61.84757,0,5855,5908,2459,0.2132701,76.6319,0.05,8104
VA5,67.49666,0,4890,838,363,0.225537,83.63148,0.18,1270
VA5,32.79193,0,12433,12303,5225,0.1251727,60.46996,0.05,15134
VA6,32.79193,0,12433,12303,5225,0.1251727,60.46996,0.05,15134
VA5,32.08683,0,12624,2163,967,0.1585761,54.21048,0.05,3821
VA9,21.21622,0,16024,666,271,0.1741742,42.59376,0.28,1129
VA9,23.33744,0,15366,11812,4653,0.1721131,44.61924,0.11,13758
VA9,18.09878,0,17133,8660,3718,0.1102771,50.84603,0.05,10481
VA9,39.74398,0,10620,10741,4153,0.199609,53.61291,0.07,13167
VA9,57.04126,0,6750,6367,2766,0.2318203,67.03281,0.06,8384
VA9,2.898679,0,22980,2135,912,0.0721311,35.49219,0.17,2379
VA9,1.48433,0,NA,359,174,0.0473538,34.62656,0.06,521
VA9,22.50542,0,15633,7565,3239,0.1452743,48.50019,0.05,9599
VA9,1.239796,0,23539,500,242,0.062,30.7286,0.06,720
VA9,1.043313,0,23596,809,342,0.0284302,35.11168,0.07,692
VA9,5.366716,0,22064,4796,2064,0.0877815,38.72719,0.08,5658
VA9,3.437979,0,22797,1405,622,0.0754448,36.25583,0.03,1368
VA9,0.7455974,0,23662,1289,542,0.0201707,35.22413,0.06,1197
VA9,5.68836,0,21929,5304,2255,0.0844646,40.00471,0.1,5697
VA9,2.546751,0,23085,6140,2736,0.0586319,37.02993,0.13,7197
VA9,6.140699,0,21735,2278,929,0.0873573,40.33162,0.06,2654
VA9,1.273116,0,23517,815,331,0.0429448,34.3245,0.07,792
VA9,7.416837,0,NA,176,66,0.0965909,40.8625,0,110
VA9,4.692318,0,22342,1605,629,0.0816199,38.18846,0.06,1773
VA9,4.163721,0,22539,3710,1591,0.0760108,38.01847,0.11,4343
VA9,4.021352,0,22593,835,338,0.0922156,34.86977,0.1,989
VA9,15.52299,0,18066,1838,789,0.1267682,45.30834,0.14,2094
VA9,1.45682,0,23457,1033,442,0.0609874,32.06758,0.06,1026
VA9,14.35505,0,18518,6445,2728,0.0994569,48.81663,0.05,7524
VA9,1.80795,0,23338,1764,790,0.0634921,33.40003,0.08,3070
VA9,19.00194,0,16810,1123,501,0.1086376,51.9771,0.04,1573
VA9,3.260722,0,22856,4314,1918,0.0533148,39.63728,0.1,5631
VA9,11.13559,0,19737,3888,1685,0.128858,40.16424,0.03,5159
VA9,0.8815138,0,23630,512,235,0.0410156,32.3631,0.06,986
VA9,15.97469,0,17869,6225,2554,0.1264257,45.91899,0.04,7297
VA9,6.194712,0,NA,88,42,0.0681818,43.72353,0,324
VA9,24.28613,0,NA,345,153,0.1246377,53.50307,0,640
VA9,3.263195,0,22854,1883,778,0.0424854,41.52153,0.05,1819
VA9,2.549131,0,NA,387,186,0.0310078,41.79613,0.28,493
VA9,8.388821,0,20863,4381,1831,0.1054554,40.62582,0.05,4921
VA9,4.187923,0,22520,4030,1648,0.0818859,37.12669,0.08,6245
VA9,6.504731,0,21599,3235,1466,0.0843895,41.46269,0.08,5064
VA9,46.22957,0,9068,536,236,0.2089552,58.02475,0,645
VA9,0.2613373,0,23810,1666,686,0.0528211,25.78849,0.13,2000
VA9,0.0541964,0,23918,693,305,0.021645,24.28998,0.06,618
VA9,7.811777,0,21074,1445,637,0.0802768,44.17988,0.12,2071
VA9,12.22464,0,19351,1524,624,0.1122047,44.26749,0.13,1927
VA9,4.165563,0,NA,463,188,0.0215983,47.4005,0,515
VA9,23.09028,0,15438,6784,2916,0.1510908,48.02946,0.07,8774
VA9,17.06714,0,17441,10727,4354,0.1020789,51.38345,0.1,11343
VA9,14.33023,0,18531,1445,604,0.0782007,52.44653,0.14,1524
VA9,6.822933,0,21434,1737,747,0.0541163,47.32466,0.12,1844
VA9,2.124076,0,23215,504,229,0.0238095,41.61699,0.1,727
VA9,15.4881,0,18082,1072,462,0.1007463,49.72803,0.08,1273
VA9,13.36243,0,18921,2792,959,0.0863181,49.97647,0.06,2959
VA9,26.06603,0,NA,28,14,0.2142857,39.63728,0,15
VA9,4.398943,0,22450,2758,1193,0.0569253,41.82359,0.12,3299
VA9,5.371695,0,22061,518,209,0.0733591,41.21947,0,535
VA9,16.51858,0,17642,5117,2104,0.112566,48.99446,0.07,5757
VA9,0.1430828,0,NA,211,86,0,31.96297,0,204
VA9,12.48829,0,19263,649,290,0.0785824,50.3426,0.2,559
VA9,30.45702,0,13154,1663,717,0.1425135,55.53769,0.08,1505
VA9,8.726817,0,20708,656,289,0.1051829,41.13448,0.05,1150
VA9,21.30804,0,15987,952,428,0.1102941,53.6809,0.06,778
VA9,25.54591,0,14690,1015,433,0.1330049,53.17878,0.06,1575
VA9,2.50924,0,23100,2587,1085,0.0316969,41.52938,0.09,3038
VA9,10.64778,0,19922,12524,5128,0.087512,46.70878,0.05,15355
VA9,20.41239,0,16324,3715,1582,0.1351279,48.60872,0.07,4758
VA9,20.19186,0,16410,6499,2735,0.1175565,51.45014,0.08,7255
VA9,25.46973,0,14724,1347,563,0.1210096,55.16503,0.15,1602
VA9,15.38513,0,18134,3146,1238,0.1296885,44.62577,0.03,3779
VA9,1.313985,0,23504,936,420,0.0160256,39.14693,0.09,999
VA9,0.7746086,0,NA,374,160,0.026738,34.19897,0.18,420
VA9,48.68716,0,8541,706,285,0.2124646,60.00969,0.09,768
VA9,18.40971,0,17008,11178,4524,0.1239041,48.83363,0.06,12518
VA9,17.12445,0,17418,3709,1701,0.082502,54.80544,0.11,5281
VA9,17.28082,0,17379,3533,1437,0.1270875,47.23051,0.1,4500
VA9,8.513339,0,20812,1130,492,0.0823009,44.77092,0.14,952
VA9,11.03734,0,19770,883,389,0.1007928,44.88076,0.02,769
VA9,22.79834,0,15532,2824,1210,0.1242918,52.3903,0.08,3807
VA9,8.881282,0,20644,4879,2107,0.0817791,45.39202,0.07,5417
VA9,6.443948,0,21628,523,250,0.0879541,40.75397,0.04,850
VA9,4.872913,0,22279,1010,429,0.0554455,42.99389,0.06,1347
VA9,19.00233,0,NA,291,114,0.0962199,54.12025,0,270
VA9,15.10811,0,18241,1811,397,0.0789619,53.05325,0.13,1154
VA9,20.39485,0,16335,1771,761,0.1247883,50.36875,0.06,1802
VA9,15.3834,0,18135,2751,1063,0.0996001,49.80648,0.04,2604
VA9,30.27779,0,13221,9997,3925,0.153346,53.51222,0.09,11206
VA6,46.71943,0,8973,23809,8798,0.1942543,61.04792,0.05,29060
VA6,71.50538,0,NA,65,33,0.3076923,76.45798,0,111
VA6,8.602077,0,NA,215,85,0.0930233,43.04227,0,150
VA6,19.45659,0,16655,5944,2434,0.1112046,51.90518,0.06,6968
VA6,38.45156,0,10920,2748,1172,0.124818,65.45584,0.03,2784
VA6,15.4467,0,18102,5035,1882,0.1187686,46.58325,0.08,5606
VA9,15.4467,0,18102,5035,1882,0.1187686,46.58325,0.08,5606
VA9,21.97962,0,15806,10880,4564,0.1066176,54.76752,0.05,11379
VA6,10.06118,0,20169,1815,470,0.0760331,47.94577,0.14,4676
VA6,19.54891,0,16632,1737,738,0.0823258,56.93552,0.08,1981
VA6,1.455632,0,NA,204,94,0.0245098,38.29437,0,247
VA6,0.1545748,0,NA,113,49,0,32.56447,0,51
VA6,51.53415,0,7876,1139,490,0.2414399,58.28365,0,1804
VA6,50.54468,0,8099,562,255,0.1672598,70.01152,0.1,603
VA6,11.19164,0,19722,926,391,0.0788337,48.83886,0.14,1054
VA6,15.38716,0,18131,2010,626,0.0567164,57.2075,0.05,1913
VA6,21.39272,0,15960,3570,1604,0.0837535,58.32158,0.06,5231
VA6,10.77769,0,NA,101,45,0.0891089,46.58325,0,133
VA9,36.12724,0,11554,1937,793,0.1430046,60.16791,0.03,1882
VA6,36.12724,0,11554,1937,793,0.1430046,60.16791,0.03,1882
VA9,3.81168,0,NA,241,89,0.033195,44.59831,0.08,337
VA6,62.50427,0,5738,9119,3538,0.3150565,60.15483,0.04,14599
VA9,2.437203,0,NA,228,86,0.1052632,28.60375,0.13,292
VA6,26.76944,0,NA,410,152,0.1463415,51.83718,0,434
VA6,32.60982,0,12482,539,237,0.1001855,64.63728,0.07,688
VA6,16.30719,0,17716,1293,512,0.0804331,54.31509,0.03,1352
VA5,12.88194,0,NA,80,20,0,64.29077,0.17,186
VA6,27.38358,0,14117,1072,413,0.1548508,50.94148,0.01,1246
VA6,60.50449,0,6089,1423,632,0.2368236,70.82877,0.01,1828
VA6,52.72041,0,7620,982,423,0.188391,68.88306,0,852
VA6,35.88811,0,11620,1539,664,0.1754386,54.3687,0.03,1362
VA6,55.29479,0,7095,684,286,0.25,61.56573,0,911
VA9,11.94389,0,NA,117,50,0,63.29961,0.26,456
VA6,42.31651,0,9956,5863,2589,0.1306498,67.92982,0.06,7930
VA6,31.47778,0,12853,889,394,0.1541057,54.3687,0.04,1064
VA6,28.45261,0,13770,2981,1241,0.1378732,54.71129,0.04,3849
VA6,27.25008,0,NA,379,161,0.1556728,50.6695,0,668
VA6,8.049886,0,21000,657,240,0.0913242,42.497,0,767
VA6,34.33611,0,NA,263,95,0.1178707,63.0917,0.09,277
VA6,55.59306,0,7012,1460,633,0.2321918,65.15248,0.02,2228
VA6,16.62879,0,NA,171,71,0.0526316,59.42519,0,189
VA6,15.26056,0,18176,15751,6123,0.1426576,42.2394,0.12,21332
VA5,15.26056,0,18176,15751,6123,0.1426576,42.2394,0.12,21332
VA5,49.74386,0,8294,20006,8431,0.2211337,59.62525,0.08,36470
